id,symbol,seqnames,strand,TSS,type
ENSMUSG00000104861.1,3110039M20Rik,chr12,+,49389652,lincRNA
ENSMUSG00000112486.1,Gm48659,chr12,-,49411814,processed_pseudogene
ENSMUSG00000100844.1,1810007C17Rik,chr12,-,49476991,lincRNA
ENSMUSG00000112079.1,Gm19599,chr12,+,49499008,processed_pseudogene
ENSMUSG00000089025.1,Gm25015,chr12,-,49578456,snoRNA
ENSMUSG00000112605.1,Gm7476,chr12,-,49776115,processed_pseudogene
ENSMUSG00000098219.1,Gm7481,chr12,-,49840757,processed_pseudogene
ENSMUSG00000112353.1,Gm40418,chr12,+,50120309,lincRNA
ENSMUSG00000002688.8,Prkd1,chr12,-,50341231,protein_coding
ENSMUSG00000112372.1,Gm48779,chr12,+,50753097,lincRNA
ENSMUSG00000112154.1,Gm48777,chr12,-,50895099,processed_pseudogene
ENSMUSG00000112685.1,Gm40421,chr12,-,50985300,lincRNA
ENSMUSG00000111986.1,1700008C04Rik,chr12,+,51005158,lincRNA
ENSMUSG00000088966.1,Gm22088,chr12,+,51085687,snoRNA
ENSMUSG00000112926.1,Gm7172,chr12,-,51133551,processed_pseudogene
ENSMUSG00000046620.4,Rps11-ps4,chr12,+,51297487,processed_pseudogene
ENSMUSG00000035293.13,G2e3,chr12,+,51348061,protein_coding
ENSMUSG00000020952.10,Scfd1,chr12,+,51377510,protein_coding
ENSMUSG00000111959.1,Gm18503,chr12,+,51517326,processed_pseudogene
ENSMUSG00000020953.17,Coch,chr12,+,51593341,protein_coding
ENSMUSG00000020954.16,Strn3,chr12,-,51609632,protein_coding
ENSMUSG00000020955.9,Ap4s1,chr12,+,51691033,protein_coding
ENSMUSG00000089346.1,Gm22663,chr12,-,51740241,snRNA
ENSMUSG00000035247.16,Hectd1,chr12,-,51743722,protein_coding
ENSMUSG00000112746.1,Gm19309,chr12,-,51840417,processed_pseudogene
ENSMUSG00000035181.6,Heatr5a,chr12,-,51875871,protein_coding
ENSMUSG00000097159.1,Gm26517,chr12,+,51888015,lincRNA
ENSMUSG00000020956.14,Dtd2,chr12,-,51988312,protein_coding
ENSMUSG00000112064.1,Gm47399,chr12,+,51995036,processed_pseudogene
ENSMUSG00000035148.4,Gpr33,chr12,-,52023003,protein_coding
ENSMUSG00000112063.1,Gm32220,chr12,+,52079014,processed_pseudogene
ENSMUSG00000035142.18,Nubpl,chr12,+,52097737,protein_coding
ENSMUSG00000112139.1,Gm47431,chr12,-,52401359,lincRNA
ENSMUSG00000111982.1,Gm35135,chr12,-,52475739,lincRNA
ENSMUSG00000112437.1,Gm35188,chr12,-,52496326,lincRNA
ENSMUSG00000035133.9,Arhgap5,chr12,+,52503972,protein_coding
ENSMUSG00000100315.6,1700031P21Rik,chr12,-,52599981,lincRNA
ENSMUSG00000064663.1,Gm24859,chr12,+,52603788,snRNA
ENSMUSG00000064489.1,Gm23296,chr12,-,52604485,snRNA
ENSMUSG00000112412.1,Gm35239,chr12,+,52607670,lincRNA
ENSMUSG00000061603.8,Akap6,chr12,+,52699383,protein_coding
ENSMUSG00000112251.1,Gm47488,chr12,-,52752700,processed_pseudogene
ENSMUSG00000070192.1,n-R5s58,chr12,-,53046708,rRNA
ENSMUSG00000021010.8,Npas3,chr12,+,53248677,protein_coding
ENSMUSG00000113179.1,1700030L22Rik,chr12,-,53303352,antisense
ENSMUSG00000099407.1,1700060O08Rik,chr12,-,54062048,antisense
ENSMUSG00000112549.1,Gm35818,chr12,-,54091430,lincRNA
ENSMUSG00000035105.5,Egln3,chr12,-,54178981,protein_coding
ENSMUSG00000112821.1,1700104L18Rik,chr12,+,54233615,lincRNA
ENSMUSG00000064605.3,Gm22220,chr12,+,54239238,snRNA
ENSMUSG00000088386.1,Gm24692,chr12,-,54240755,snRNA
ENSMUSG00000112705.1,Gm47552,chr12,-,54316164,lincRNA
ENSMUSG00000113970.1,Gm7550,chr12,-,54388042,lincRNA
ENSMUSG00000112053.1,Gm46328,chr12,+,54400176,lincRNA
ENSMUSG00000112204.1,Gm47553,chr12,+,54428077,processed_pseudogene
ENSMUSG00000114047.1,Gm7557,chr12,-,54429534,processed_pseudogene
ENSMUSG00000113947.1,Gm10465,chr12,-,54512421,lincRNA
ENSMUSG00000112145.1,Gm6218,chr12,+,54622590,processed_pseudogene
ENSMUSG00000044408.7,Sptssa,chr12,-,54645392,protein_coding
ENSMUSG00000106344.1,Mir1892,chr12,-,54645933,miRNA
ENSMUSG00000113096.1,Gm40884,chr12,+,54658820,lincRNA
ENSMUSG00000093322.1,Gm24971,chr12,-,54666677,rRNA
ENSMUSG00000054302.15,Eapp,chr12,-,54670340,protein_coding
ENSMUSG00000113392.1,Gm36262,chr12,-,54679311,processed_pseudogene
ENSMUSG00000096349.1,Gm22513,chr12,+,54696782,snRNA
ENSMUSG00000072255.3,Rpl31-ps17,chr12,-,54701329,processed_pseudogene
ENSMUSG00000096214.1,Gm22634,chr12,+,54710308,snRNA
ENSMUSG00000094826.1,Gm23804,chr12,+,54714218,snRNA
ENSMUSG00000111904.1,Gm2395,chr12,+,54716796,processed_pseudogene
ENSMUSG00000096659.1,Gm25679,chr12,-,54719163,snRNA
ENSMUSG00000093815.1,Gm26444,chr12,+,54729602,snRNA
ENSMUSG00000112186.1,Gm2412,chr12,-,54731716,processed_pseudogene
ENSMUSG00000095590.1,Gm24305,chr12,-,54734555,snRNA
ENSMUSG00000096206.1,Gm22317,chr12,-,54738459,snRNA
ENSMUSG00000005656.9,Snx6,chr12,-,54746349,protein_coding
ENSMUSG00000062929.8,Cfl2,chr12,-,54858809,protein_coding
ENSMUSG00000113209.1,1700081N11Rik,chr12,+,54862647,bidirectional_promoter_lncRNA
ENSMUSG00000035021.13,Baz1a,chr12,-,54892989,protein_coding
ENSMUSG00000098026.2,Gm27014,chr12,+,54963064,processed_pseudogene
ENSMUSG00000092233.1,Gm20403,chr12,-,54986158,protein_coding
ENSMUSG00000088922.1,Gm24296,chr12,+,54997072,snRNA
ENSMUSG00000062198.5,2700097O09Rik,chr12,-,55045661,protein_coding
ENSMUSG00000113467.1,Gm46350,chr12,-,55066503,processed_pseudogene
ENSMUSG00000113137.1,Gm7511,chr12,-,55067752,processed_pseudogene
ENSMUSG00000073079.6,Srp54a,chr12,+,55080262,protein_coding
ENSMUSG00000095595.2,Fam177a,chr12,+,55124469,protein_coding
ENSMUSG00000112022.1,Gm2436,chr12,-,55142109,unprocessed_pseudogene
ENSMUSG00000113693.1,Gm48340,chr12,+,55152450,processed_pseudogene
ENSMUSG00000112449.1,Srp54b,chr12,+,55155104,protein_coding
ENSMUSG00000094103.2,1700047I17Rik2,chr12,+,55199592,protein_coding
ENSMUSG00000112690.1,Gm2446,chr12,-,55217176,unprocessed_pseudogene
ENSMUSG00000114160.1,Gm48352,chr12,+,55227514,processed_pseudogene
ENSMUSG00000079108.6,Srp54c,chr12,+,55230168,protein_coding
ENSMUSG00000112368.1,Gm49376,chr12,+,55275381,unprocessed_pseudogene
ENSMUSG00000021022.9,Ppp2r3c,chr12,-,55278991,protein_coding
ENSMUSG00000021023.14,1110008L16Rik,chr12,+,55299577,protein_coding
ENSMUSG00000021024.14,Psma6,chr12,+,55384222,protein_coding
ENSMUSG00000059033.7,Rpl18a-ps1,chr12,-,55395707,processed_pseudogene
ENSMUSG00000021025.8,Nfkbia,chr12,-,55489410,protein_coding
ENSMUSG00000112348.1,Gm36634,chr12,+,55497721,processed_transcript
ENSMUSG00000063129.1,Aldoart2,chr12,+,55565239,protein_coding
ENSMUSG00000045440.4,Insm2,chr12,+,55599427,protein_coding
ENSMUSG00000021027.17,Ralgapa1,chr12,-,55602896,protein_coding
ENSMUSG00000112393.1,Gm48655,chr12,-,55815184,TEC
ENSMUSG00000046747.8,Gm9812,chr12,+,55820611,pseudogene
ENSMUSG00000092949.1,Gm23394,chr12,-,55821063,miRNA
ENSMUSG00000012076.8,Brms1l,chr12,+,55836324,protein_coding
ENSMUSG00000065244.1,Gm22296,chr12,-,55910821,snRNA
ENSMUSG00000112315.1,Gm5183,chr12,+,56050533,processed_pseudogene
ENSMUSG00000093300.1,Gm23799,chr12,-,56056636,rRNA
ENSMUSG00000112650.1,Gm5184,chr12,+,56189414,processed_pseudogene
ENSMUSG00000112211.1,Gm47682,chr12,-,56246648,lincRNA
ENSMUSG00000077455.1,Gm25917,chr12,-,56252315,snoRNA
ENSMUSG00000112164.1,Gm19990,chr12,+,56253243,lincRNA
ENSMUSG00000088389.1,Gm24685,chr12,-,56266920,misc_RNA
ENSMUSG00000021028.8,Mbip,chr12,-,56328303,protein_coding
ENSMUSG00000066491.4,Cox6c2,chr12,-,56373593,processed_pseudogene
ENSMUSG00000112626.1,Gm18027,chr12,-,56409939,processed_pseudogene
ENSMUSG00000112343.1,Sfta3-ps,chr12,-,56488321,processed_transcript
ENSMUSG00000112468.1,Gm47720,chr12,-,56498688,TEC
ENSMUSG00000001496.15,Nkx2-1,chr12,-,56531958,protein_coding
ENSMUSG00000098172.7,Gm26973,chr12,+,56535343,antisense
ENSMUSG00000077177.1,Gm25760,chr12,+,56551459,snoRNA
ENSMUSG00000092515.8,C87198,chr12,+,56591059,lincRNA
ENSMUSG00000104155.1,Gm38103,chr12,-,56609613,TEC
ENSMUSG00000058669.7,Nkx2-9,chr12,-,56611389,protein_coding
ENSMUSG00000112618.1,Gm48835,chr12,+,56628984,TEC
ENSMUSG00000112886.1,Gm18339,chr12,+,56666971,processed_pseudogene
ENSMUSG00000089894.2,Gm15524,chr12,-,56689918,antisense
ENSMUSG00000001497.18,Pax9,chr12,+,56691767,protein_coding
ENSMUSG00000035472.14,Slc25a21,chr12,-,56712634,protein_coding
ENSMUSG00000079104.4,Prps1l3,chr12,+,57230412,protein_coding
ENSMUSG00000047022.18,Mipol1,chr12,+,57230427,protein_coding
ENSMUSG00000078982.3,Gm11025,chr12,-,57272847,processed_pseudogene
ENSMUSG00000086372.1,Gm16246,chr12,-,57441190,antisense
ENSMUSG00000084793.1,Gm2568,chr12,-,57519043,processed_pseudogene
ENSMUSG00000103704.1,Gm37291,chr12,+,57525726,TEC
ENSMUSG00000035451.7,Foxa1,chr12,-,57540628,protein_coding
ENSMUSG00000046782.14,Ttc6,chr12,+,57564113,protein_coding
ENSMUSG00000085851.1,4921518K17Rik,chr12,-,57585975,antisense
ENSMUSG00000066489.2,Rpl26-ps2,chr12,-,57632581,processed_pseudogene
ENSMUSG00000112911.1,BC042761,chr12,-,57661160,antisense
ENSMUSG00000111886.1,Gm47617,chr12,-,57698601,processed_pseudogene
ENSMUSG00000112704.1,Gm46329,chr12,+,57951211,lincRNA
ENSMUSG00000035431.4,Sstr1,chr12,+,58211772,protein_coding
ENSMUSG00000045930.3,Clec14a,chr12,-,58264720,protein_coding
ENSMUSG00000112487.1,Gm18873,chr12,+,58763906,processed_pseudogene
ENSMUSG00000112785.1,Gm47645,chr12,+,58813883,lincRNA
ENSMUSG00000112531.1,Gm2649,chr12,+,58920667,processed_pseudogene
ENSMUSG00000112649.1,Gm47647,chr12,-,58923194,transcribed_processed_pseudogene
ENSMUSG00000097443.2,Gm17529,chr12,+,58953089,antisense
ENSMUSG00000020986.13,Sec23a,chr12,-,58958383,protein_coding
ENSMUSG00000060121.15,Gemin2,chr12,+,59013393,protein_coding
ENSMUSG00000065232.1,Gm22973,chr12,+,59040335,snRNA
ENSMUSG00000020993.9,Trappc6b,chr12,-,59043092,protein_coding
ENSMUSG00000020994.5,Pnn,chr12,+,59066884,protein_coding
ENSMUSG00000066487.3,Gm5786,chr12,+,59081019,processed_pseudogene
ENSMUSG00000060566.4,Rpl21-ps3,chr12,-,59094055,processed_pseudogene
ENSMUSG00000021000.17,Mia2,chr12,+,59095799,protein_coding
ENSMUSG00000077505.1,Gm24233,chr12,+,59134072,snoRNA
ENSMUSG00000035329.7,Fbxo33,chr12,-,59200655,protein_coding
ENSMUSG00000098820.1,Gm27284,chr12,-,59237107,miRNA
ENSMUSG00000112385.1,Gm48258,chr12,+,59262673,processed_pseudogene
ENSMUSG00000098229.1,Gm7719,chr12,+,59291964,processed_pseudogene
ENSMUSG00000112583.1,Gm4930,chr12,-,59317083,processed_pseudogene
ENSMUSG00000112867.1,Gm48263,chr12,+,59336828,processed_pseudogene
ENSMUSG00000112671.1,Gm18242,chr12,-,59350976,processed_pseudogene
ENSMUSG00000111978.1,Gm48268,chr12,-,59354819,processed_pseudogene
ENSMUSG00000112851.1,Gm7727,chr12,-,59645496,processed_pseudogene
ENSMUSG00000077586.1,Gm24377,chr12,-,59665654,snoRNA
ENSMUSG00000077603.1,Gm22673,chr12,+,59672990,snoRNA
ENSMUSG00000112355.1,Gm48285,chr12,-,59718310,TEC
ENSMUSG00000112050.1,Gm29809,chr12,-,59976733,processed_pseudogene
ENSMUSG00000112455.1,Gm48289,chr12,+,60155975,processed_pseudogene
ENSMUSG00000112092.1,Gm32936,chr12,+,60317888,processed_pseudogene
ENSMUSG00000112687.1,Gm18871,chr12,-,60324176,processed_pseudogene
ENSMUSG00000112840.1,Gm20049,chr12,-,60423407,processed_pseudogene
ENSMUSG00000113549.1,Gm7739,chr12,+,60526518,processed_pseudogene
ENSMUSG00000113678.1,Gm6068,chr12,-,60547743,processed_pseudogene
ENSMUSG00000089603.1,Gm23059,chr12,+,60735498,snRNA
ENSMUSG00000102199.1,Gm38172,chr12,+,60866592,TEC
ENSMUSG00000114112.1,Gm48301,chr12,+,61195126,lincRNA
ENSMUSG00000113518.1,Gm48304,chr12,+,61256638,processed_pseudogene
ENSMUSG00000114039.1,Gm48305,chr12,+,61263831,processed_pseudogene
ENSMUSG00000098029.2,Gm7745,chr12,-,61302553,transcribed_processed_pseudogene
ENSMUSG00000100476.1,Nanog-ps2,chr12,+,61458510,processed_pseudogene
ENSMUSG00000113429.1,Gm20063,chr12,-,61499660,lincRNA
ENSMUSG00000035653.16,Lrfn5,chr12,+,61523150,protein_coding
ENSMUSG00000113456.1,Gm30738,chr12,+,61579674,processed_pseudogene
ENSMUSG00000113588.1,Gm48328,chr12,+,61752546,TEC
ENSMUSG00000084664.1,Gm23213,chr12,+,61867056,misc_RNA
ENSMUSG00000113043.1,Gm7753,chr12,-,61888923,processed_pseudogene
ENSMUSG00000088468.1,Gm24750,chr12,+,61920574,snRNA
ENSMUSG00000113725.1,Gm48358,chr12,-,61990302,TEC
ENSMUSG00000113144.1,Gm2754,chr12,-,62065039,processed_pseudogene
ENSMUSG00000113171.1,Gm48359,chr12,+,62065564,processed_pseudogene
ENSMUSG00000113111.1,Gm7754,chr12,+,62161957,processed_pseudogene
ENSMUSG00000113395.1,Gm48365,chr12,+,62257849,processed_pseudogene
ENSMUSG00000113071.1,Gm6353,chr12,+,62365255,processed_pseudogene
ENSMUSG00000113523.1,Gm48366,chr12,-,62372197,processed_pseudogene
ENSMUSG00000113153.1,Gm48367,chr12,-,62463949,processed_pseudogene
ENSMUSG00000113890.1,Gm48368,chr12,+,62535346,processed_pseudogene
ENSMUSG00000080349.1,Gm24590,chr12,-,62598892,miRNA
ENSMUSG00000091396.2,Spanxn4,chr12,+,62687822,processed_pseudogene
ENSMUSG00000114044.1,Gm19134,chr12,-,62690053,processed_pseudogene
ENSMUSG00000114078.1,Tspyl-ps,chr12,-,62703160,processed_pseudogene
ENSMUSG00000113590.1,Gm48378,chr12,-,62853799,processed_pseudogene
ENSMUSG00000098200.1,Gm7763,chr12,-,62882277,processed_pseudogene
ENSMUSG00000058933.5,Gm5185,chr12,-,63072526,processed_pseudogene
ENSMUSG00000113393.1,Gm48415,chr12,+,63170181,processed_pseudogene
ENSMUSG00000114123.1,Gm48416,chr12,+,63355784,processed_pseudogene
ENSMUSG00000112972.1,Gm48417,chr12,+,63571863,processed_pseudogene
ENSMUSG00000064958.1,Gm24921,chr12,+,63609868,snRNA
ENSMUSG00000113684.1,Gm48418,chr12,+,63927954,processed_pseudogene
ENSMUSG00000113602.1,Gm5653,chr12,-,63967728,processed_pseudogene
ENSMUSG00000113208.1,Gm48421,chr12,+,64143748,lincRNA
ENSMUSG00000113152.1,Gm48422,chr12,-,64147856,lincRNA
ENSMUSG00000043060.8,Fscb,chr12,-,64471330,protein_coding
ENSMUSG00000077703.1,Gm24066,chr12,+,64736402,snoRNA
ENSMUSG00000091905.3,Gm6395,chr12,+,64786311,processed_pseudogene
ENSMUSG00000114029.1,Gm4806,chr12,+,64816815,processed_pseudogene
ENSMUSG00000113075.1,Rpl7a-ps1,chr12,-,64876836,processed_pseudogene
ENSMUSG00000047227.5,Gm527,chr12,+,64917906,protein_coding
ENSMUSG00000020948.9,Klhl28,chr12,-,64938833,protein_coding
ENSMUSG00000035614.11,Togaram1,chr12,+,64965804,protein_coding
ENSMUSG00000113298.1,Gm48559,chr12,-,64980630,antisense
ENSMUSG00000035597.19,Prpf39,chr12,+,65036333,protein_coding
ENSMUSG00000087790.1,Gm25970,chr12,+,65056573,snoRNA
ENSMUSG00000020949.9,Fkbp3,chr12,-,65062424,protein_coding
ENSMUSG00000114157.1,Gm47870,chr12,-,65074990,TEC
ENSMUSG00000055884.8,Fancm,chr12,+,65075603,protein_coding
ENSMUSG00000112992.1,Gm47869,chr12,-,65099844,processed_pseudogene
ENSMUSG00000047534.17,Mis18bp1,chr12,-,65132734,protein_coding
ENSMUSG00000113228.1,4930471E15Rik,chr12,+,65182380,lincRNA
ENSMUSG00000113233.1,Gm31063,chr12,-,65187872,lincRNA
ENSMUSG00000035560.5,Wdr20rt,chr12,+,65225517,protein_coding
ENSMUSG00000113442.1,Gm47973,chr12,+,65251710,processed_pseudogene
ENSMUSG00000077590.1,Gm26015,chr12,-,65405846,snoRNA
ENSMUSG00000088441.1,Gm25599,chr12,+,65530252,snRNA
ENSMUSG00000077218.1,Gm23948,chr12,-,65562163,snoRNA
ENSMUSG00000077270.1,Gm22782,chr12,+,65566090,snoRNA
ENSMUSG00000113785.1,Gm47975,chr12,+,65968376,TEC
ENSMUSG00000113531.1,Gm2915,chr12,+,66269265,processed_pseudogene
ENSMUSG00000060499.7,Rpl10l,chr12,-,66283379,protein_coding
ENSMUSG00000114093.1,Gm47979,chr12,-,66333502,lincRNA
ENSMUSG00000113288.1,Gm47982,chr12,-,66456103,TEC
ENSMUSG00000034912.17,Mdga2,chr12,-,66466060,protein_coding
ENSMUSG00000113291.1,Gm19001,chr12,+,66482506,processed_pseudogene
ENSMUSG00000113808.1,Gm47988,chr12,-,66501762,TEC
ENSMUSG00000088019.1,Gm23826,chr12,-,66561254,snoRNA
ENSMUSG00000113501.1,Gm18940,chr12,+,66845590,processed_pseudogene
ENSMUSG00000114180.1,Gm47989,chr12,+,66942411,TEC
ENSMUSG00000113698.1,Gm47987,chr12,-,67120126,TEC
ENSMUSG00000113364.1,Gm48059,chr12,-,67345588,processed_pseudogene
ENSMUSG00000113777.1,Gm48060,chr12,-,67427947,processed_pseudogene
ENSMUSG00000065233.1,n-R5s60,chr12,-,67489113,rRNA
ENSMUSG00000113948.1,Rpl17-ps3,chr12,+,67510756,processed_pseudogene
ENSMUSG00000084448.1,Gm26256,chr12,+,67612296,snRNA
ENSMUSG00000114010.1,Gm47432,chr12,+,67651385,lincRNA
ENSMUSG00000113657.1,Gm17821,chr12,-,67658527,processed_pseudogene
ENSMUSG00000114128.1,Gm47452,chr12,-,67822018,processed_pseudogene
ENSMUSG00000113182.1,Gm20102,chr12,-,67926040,processed_pseudogene
ENSMUSG00000113526.1,Gm47453,chr12,-,68047704,lincRNA
ENSMUSG00000113674.1,Hspe1-ps1,chr12,+,68090407,processed_pseudogene
ENSMUSG00000113655.1,Gm47454,chr12,+,68332622,TEC
ENSMUSG00000113867.1,Gm47456,chr12,-,68340465,lincRNA
ENSMUSG00000113161.1,Gm47457,chr12,-,68435808,TEC
ENSMUSG00000113561.1,Gm19176,chr12,-,68499376,processed_pseudogene
ENSMUSG00000113433.1,Gm47489,chr12,-,68511818,lincRNA
ENSMUSG00000113166.1,Gm19047,chr12,+,68536744,processed_pseudogene
ENSMUSG00000113503.1,Gm47490,chr12,+,68546647,processed_pseudogene
ENSMUSG00000084660.1,n-R5s61,chr12,+,68600970,rRNA
ENSMUSG00000112933.1,Gm47491,chr12,-,68811184,processed_pseudogene
ENSMUSG00000113320.1,Gm47515,chr12,-,68896529,lincRNA
ENSMUSG00000113098.1,Gm2912,chr12,+,68970570,lincRNA
ENSMUSG00000113716.1,Gm47518,chr12,-,69115014,lincRNA
ENSMUSG00000113600.1,Gm7868,chr12,+,69123101,processed_pseudogene
ENSMUSG00000113158.1,Gm31447,chr12,+,69129836,lincRNA
ENSMUSG00000083191.1,Gm15571,chr12,-,69141430,processed_pseudogene
ENSMUSG00000089071.1,Gm24499,chr12,-,69152274,snRNA
ENSMUSG00000034892.8,Rps29,chr12,-,69157722,protein_coding
ENSMUSG00000099021.1,Rn7s1,chr12,+,69159295,misc_RNA
ENSMUSG00000106279.1,Gm47287,chr12,+,69159437,miRNA
ENSMUSG00000105788.1,Gm47295,chr12,+,69159518,miRNA
ENSMUSG00000034883.9,Lrr1,chr12,+,69168814,protein_coding
ENSMUSG00000049751.6,Rpl36al,chr12,-,69182731,protein_coding
ENSMUSG00000113149.1,Gm49383,chr12,-,69182834,protein_coding
ENSMUSG00000043998.10,Mgat2,chr12,+,69184157,protein_coding
ENSMUSG00000020973.7,Dnaaf2,chr12,-,69189087,protein_coding
ENSMUSG00000113786.1,Gm49384,chr12,-,69189839,protein_coding
ENSMUSG00000097061.2,9330151L19Rik,chr12,+,69197211,bidirectional_promoter_lncRNA
ENSMUSG00000020974.6,Pole2,chr12,-,69201773,protein_coding
ENSMUSG00000113190.1,Gm47545,chr12,+,69227926,antisense
ENSMUSG00000051890.13,Klhdc1,chr12,+,69241176,protein_coding
ENSMUSG00000085539.1,Gm15561,chr12,-,69267771,antisense
ENSMUSG00000020978.10,Klhdc2,chr12,+,69296681,protein_coding
ENSMUSG00000020982.9,Nemf,chr12,-,69310522,protein_coding
ENSMUSG00000105145.1,Gm47299,chr12,-,69361179,miRNA
ENSMUSG00000099250.1,Rn7s2,chr12,-,69361182,misc_RNA
ENSMUSG00000105398.1,Gm47305,chr12,-,69361270,miRNA
ENSMUSG00000113318.1,Gm18113,chr12,-,69369514,processed_pseudogene
ENSMUSG00000052673.1,Gm9887,chr12,-,69371835,protein_coding
ENSMUSG00000044147.8,Arf6,chr12,+,69372150,protein_coding
ENSMUSG00000113035.1,5830428M24Rik,chr12,-,69464787,processed_transcript
ENSMUSG00000095776.1,Gm23018,chr12,-,69561229,miRNA
ENSMUSG00000049882.9,Vcpkmt,chr12,-,69577628,protein_coding
ENSMUSG00000034801.13,Sos2,chr12,-,69583762,protein_coding
ENSMUSG00000065919.1,Gm24449,chr12,-,69586153,snRNA
ENSMUSG00000020988.9,L2hgdh,chr12,-,69690433,protein_coding
ENSMUSG00000054894.6,Atp5s,chr12,+,69724950,protein_coding
ENSMUSG00000020990.5,Cdkl1,chr12,-,69746848,protein_coding
ENSMUSG00000076065.1,Mir681,chr12,-,69763835,miRNA
ENSMUSG00000020992.5,4930512B01Rik,chr12,+,69790288,processed_transcript
ENSMUSG00000034761.15,Map4k5,chr12,-,69803750,protein_coding
ENSMUSG00000113497.1,Gm18030,chr12,+,69819647,processed_pseudogene
ENSMUSG00000097329.1,4931403G20Rik,chr12,+,69847635,lincRNA
ENSMUSG00000021066.9,Atl1,chr12,+,69892614,protein_coding
ENSMUSG00000078370.1,Gm6316,chr12,-,69920472,processed_pseudogene
ENSMUSG00000065327.1,Gm22058,chr12,+,69930904,misc_RNA
ENSMUSG00000079076.2,Gm3086,chr12,+,69963409,transcribed_processed_pseudogene
ENSMUSG00000021067.8,Sav1,chr12,-,69965012,protein_coding
ENSMUSG00000113898.1,Gm19144,chr12,+,69970386,processed_pseudogene
ENSMUSG00000113491.1,Gm19221,chr12,+,69980886,processed_pseudogene
ENSMUSG00000089153.1,Gm23579,chr12,-,69994790,snRNA
ENSMUSG00000021068.16,Nin,chr12,-,70011435,protein_coding
ENSMUSG00000114099.1,Gm48695,chr12,+,70113574,bidirectional_promoter_lncRNA
ENSMUSG00000090121.10,Abhd12b,chr12,+,70154142,protein_coding
ENSMUSG00000021069.17,Pygl,chr12,-,70190811,protein_coding
ENSMUSG00000085298.2,F730035M05Rik,chr12,+,70227841,lincRNA
ENSMUSG00000021071.16,Trim9,chr12,-,70244533,protein_coding
ENSMUSG00000113694.1,Gm48747,chr12,+,70251165,antisense
ENSMUSG00000112945.1,Gm32151,chr12,+,70347462,bidirectional_promoter_lncRNA
ENSMUSG00000021072.12,Tmx1,chr12,+,70453095,protein_coding
ENSMUSG00000113944.1,Gm48847,chr12,+,70478615,lincRNA
ENSMUSG00000113302.1,Gm32219,chr12,+,70522598,lincRNA
ENSMUSG00000114005.1,Gm24474,chr12,+,70650182,lincRNA
ENSMUSG00000088068.1,Gm47290,chr12,+,70673646,snRNA
ENSMUSG00000114159.1,Gm48866,chr12,+,70674123,lincRNA
ENSMUSG00000112950.1,Gm32369,chr12,-,70675847,lincRNA
ENSMUSG00000113900.1,Gm40437,chr12,-,70729174,lincRNA
ENSMUSG00000048285.9,Frmd6,chr12,+,70825514,protein_coding
ENSMUSG00000113584.1,Gm46355,chr12,-,70909474,lincRNA
ENSMUSG00000113707.1,Gm10457,chr12,+,70912259,lincRNA
ENSMUSG00000088686.1,Gm24857,chr12,+,70935328,misc_RNA
ENSMUSG00000021076.6,Actr10,chr12,+,70937857,protein_coding
ENSMUSG00000060073.9,Psma3,chr12,+,70974621,protein_coding
ENSMUSG00000085622.9,3110056K07Rik,chr12,-,70991615,processed_transcript
ENSMUSG00000048118.17,Arid4a,chr12,+,71015990,protein_coding
ENSMUSG00000021078.5,Tomm20l,chr12,+,71111428,protein_coding
ENSMUSG00000021079.16,Timm9,chr12,-,71123173,protein_coding
ENSMUSG00000034601.17,2700049A03Rik,chr12,+,71136848,protein_coding
ENSMUSG00000113878.1,Gm19045,chr12,-,71203594,processed_pseudogene
ENSMUSG00000113572.1,Gm7959,chr12,-,71268744,processed_pseudogene
ENSMUSG00000044548.11,Dact1,chr12,+,71309884,protein_coding
ENSMUSG00000087109.1,4930474H06Rik,chr12,-,71317621,processed_transcript
ENSMUSG00000113278.1,Gm33016,chr12,+,71337628,lincRNA
ENSMUSG00000113441.1,Gm40438,chr12,+,71355441,lincRNA
ENSMUSG00000100668.1,1700083H02Rik,chr12,-,71383154,lincRNA
ENSMUSG00000113630.1,4930404H11Rik,chr12,+,71488285,lincRNA
ENSMUSG00000114028.1,9630002D21Rik,chr12,+,71577748,lincRNA
ENSMUSG00000084463.1,Gm22959,chr12,+,71724652,misc_RNA
ENSMUSG00000114063.1,Gm47555,chr12,-,71754050,processed_pseudogene
ENSMUSG00000113422.1,Gm47556,chr12,-,71766786,processed_pseudogene
ENSMUSG00000034574.10,Daam1,chr12,+,71831078,protein_coding
ENSMUSG00000098224.1,Gm7985,chr12,-,71846311,processed_pseudogene
ENSMUSG00000114155.1,Gm7986,chr12,-,72048709,processed_pseudogene
ENSMUSG00000043398.5,Gpr135,chr12,-,72067976,protein_coding
ENSMUSG00000019718.8,L3hypdh,chr12,-,72073428,protein_coding
ENSMUSG00000005078.16,Jkamp,chr12,+,72085589,protein_coding
ENSMUSG00000021086.5,Ccdc175,chr12,-,72101300,protein_coding
ENSMUSG00000113976.1,Gm18243,chr12,-,72120909,processed_pseudogene
